450	с	с	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2125.41#2125.643
451	те	тот	DET	_	Animacy=Inan|Case=Ins|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2125.643#2125.876
452	же...	же	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2125.876#2126.109
453	ми	ми	X	_	_	_	_	_	@mr1989m-words#@mr1989m#2126.109#2126.342
454	же	же	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2126.342#2126.575
455	проблемами	проблема	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2126.575#2126.808
456	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2126.808#2127.041
457	у	у	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2127.041#2127.274
458	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@mr1989m-words#@mr1989m#2127.274#2127.507
459	были	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2127.507#2127.74
460	те	тот	DET	_	Animacy=Inan|Case=Nom|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2127.74#2127.973
461	же	же	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2127.973#2128.206
462	самые	самый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2128.206#2128.439
463	по	по	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2128.439#2128.672
464	сути	суть	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2128.672#2128.905
465	проблемы	проблема	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2128.905#2129.18
466	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2131.059#2131.234
467	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2131.234#2131.409
468	на	на	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2131.409#2131.584
469	сто	сто	NUM	_	Case=Nom	_	_	_	@mr1989m-words#@mr1989m#2131.584#2131.759
470	процентов	процент	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2131.759#2131.934
471	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2131.934#2132.109
472	да	да	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2132.109#2132.289
473	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2135.717#2135.983
474	да	да	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2135.983#2136.249
475	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2136.249#2136.515
476	но	но	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2136.515#2136.781
477	это	этот	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2136.781#2137.047
478	не	не	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2137.047#2137.313
479	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2137.313#2137.579
480	что	что	SCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2137.579#2137.845
481	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2137.845#2138.111
482	нужно	нужно	PRED	_	_	_	_	_	@mr1989m-words#@mr1989m#2138.111#2138.377
483	отказываться	отказываться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@mr1989m-words#@mr1989m#2138.377#2138.643
484	от	от	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2138.643#2138.909
485	ааэ	ааэ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2138.909#2139.175
486	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2139.175#2139.441
487	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2139.441#2139.707
488	от	от	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2139.707#2139.973
489	телефонов	телефон	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2139.973#2140.239
490	и	и	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2140.239#2140.505
491	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2140.505#2140.771
492	от	от	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2140.771#2141.037
493	плееров	плеер	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2141.037#2141.303
494	и	и	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2141.303#2141.569
495	от	от	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2141.569#2141.835
496	компьютеров	компьютер	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2141.835#2142.101
497	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2142.101#2142.367
498	эм	эм	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2142.367#2142.633
499	у	у	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2142.633#2142.899
500	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@mr1989m-words#@mr1989m#2142.899#2143.165
501	есть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2143.165#2143.431
502	свои	свой	PRON	_	Case=Acc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2143.431#2143.697
503	преимущества	преимущество	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2143.697#2143.963
504	то	тот	PRON	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2143.963#2144.229
505	что	что	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2144.229#2144.495
506	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@mr1989m-words#@mr1989m#2144.495#2144.761
507	можем	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2144.761#2145.027
508	любую	любой	PRON	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2145.027#2145.293
509	книжку	книжка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2145.293#2145.559
510	в	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2145.559#2145.825
511	мире	мир	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2145.825#2146.091
512	которая	который	PRON	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2146.091#2146.357
513	выпущена	выпустить	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@mr1989m-words#@mr1989m#2146.357#2146.623
514	почитать	почитать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2146.623#2146.906
515	и	и	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2147.479#2147.73
516	если	если	SCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2147.73#2147.981
517	раньше	рано	ADV	_	Degree=Cmp	_	_	_	@mr1989m-words#@mr1989m#2147.981#2148.232
518	надо	надо	PRED	_	_	_	_	_	@mr1989m-words#@mr1989m#2148.232#2148.483
519	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2148.483#2148.734
520	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2148.734#2148.989
521	какую-то	какой-то	PRON	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2150.625#2151.005
522	пой...	пой...	X	_	_	_	_	_	@mr1989m-words#@mr1989m#2151.005#2151.386
523	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2152.071#2152.274
524	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2152.274#2152.477
525	не	не	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2152.477#2152.68
526	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2152.68#2152.883
527	на	на	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2152.883#2153.086
528	повозку	повозка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2153.086#2153.289
529	сесть	сесть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@mr1989m-words#@mr1989m#2153.289#2153.497
530	поехать	поехать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2154.026#2154.309
531	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2154.309#2154.592
532	#смеётся#	#смеётся#	X	_	_	_	_	_	@mr1989m-words#@mr1989m#2154.592#2154.875
533	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2154.875#2155.158
534	не	не	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2155.158#2155.441
535	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2155.441#2155.724
536	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2155.724#2156.007
537	полгода	полгода	ADV	_	_	_	_	_	@mr1989m-words#@mr1989m#2156.007#2156.297
538	ии	и	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2156.566#2156.875
539	в	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2156.875#2157.184
540	другой	другой	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2157.184#2157.493
541	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2157.493#2157.802
542	эээ	эээ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2157.802#2158.111
543	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2158.111#2158.42
544	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2158.42#2158.729
545	за	за	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2158.729#2159.038
546	пятьсот	пятьсот	NUM	_	Case=Acc	_	_	_	@mr1989m-words#@mr1989m#2159.038#2159.347
547	километров	километр	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2159.347#2159.656
548	или	или	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2159.656#2159.965
549	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2159.965#2160.274
550	за	за	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2160.274#2160.583
551	тысячу	тысяча	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2160.583#2160.892
552	километров	километр	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2160.892#2161.201
553	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2161.201#2161.51
554	поехать	поехать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2161.51#2161.819
555	в	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2161.819#2162.128
556	библиотеку	библиотека	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2162.128#2162.437
557	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2162.437#2162.746
558	получить	получить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2162.746#2163.055
559	доступ	доступ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2163.055#2163.382
560	найти	найти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2163.813#2164.1
561	там	там	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2164.1#2164.387
562	эту	этот	DET	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2164.387#2164.674
563	древнюю	древний	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2164.674#2164.961
564	книгу	книга	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2164.961#2165.248
565	бац	бац	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2165.248#2165.537
566	а	а	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2166.026#2166.258
567	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@mr1989m-words#@mr1989m#2166.258#2166.49
568	на	на	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2166.49#2166.722
569	языке	язык	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2166.722#2166.954
570	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2166.954#2167.186
571	древнеарамейском	древнеарамейский	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2167.186#2167.418
572	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2167.418#2167.65
573	а	а	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2167.65#2167.882
574	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@mr1989m-words#@mr1989m#2167.882#2168.114
575	его	он	PRON	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@mr1989m-words#@mr1989m#2168.114#2168.346
576	не	не	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2168.346#2168.578
577	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2168.578#2168.81
578	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2168.81#2169.042
579	блин	блин	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2169.042#2169.285
580	так	так	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2169.733#2170.064
581	е...	е...	X	_	_	_	_	_	@mr1989m-words#@mr1989m#2170.639#2170.925
582	поехал	поехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2170.925#2171.211
583	в	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2171.211#2171.497
584	древнюю...	деревня	NOUN	_	_	_	_	_	@mr1989m-words#@mr1989m#2171.497#2171.783
585	там	там	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2171.783#2172.069
586	какое-нибудь	какой-нибудь	PRON	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2172.069#2172.355
587	ещё	еще	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2172.355#2172.641
588	другое	другой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2172.641#2172.927
589	место	место	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2172.927#2173.213
590	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2173.213#2173.499
591	изучил	изучить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2173.499#2173.785
592	язык	язык	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2173.785#2174.071
593	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2174.071#2174.357
594	вернулся	вернуться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mr1989m-words#@mr1989m#2174.357#2174.643
595	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2174.643#2174.929
596	просто	просто	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2174.929#2175.215
597	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2175.215#2175.515
598	дикость	дикость	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2175.805#2176.088
599	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2176.088#2176.371
600	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@mr1989m-words#@mr1989m#2176.371#2176.654
601	получить	получить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2176.654#2176.937
602	крупицу	крупица	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2176.937#2177.22
603	какую-то	какой-то	PRON	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2177.22#2177.503
604	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2177.503#2177.786
605	надо	надо	PRED	_	_	_	_	_	@mr1989m-words#@mr1989m#2177.786#2178.069
606	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2178.069#2178.352
607	про...	про…	X	_	_	_	_	_	@mr1989m-words#@mr1989m#2178.352#2178.635
608	очень	очень	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2178.635#2178.918
609	много	много	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2178.918#2179.21
610	ааа	ааа	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2179.604#2179.919
611	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2179.919#2180.234
612	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2180.234#2180.549
613	сделать	сделать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2180.549#2180.864
614	действий	действие	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2180.864#2181.179
615	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2181.179#2181.494
616	а	а	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2181.494#2181.809
617	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2181.809#2182.128
618	просто	просто	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2182.689#2183.061
619	#имитируетклавиатуру#	#имитируетклавиатуру#	X	_	_	_	_	_	@mr1989m-words#@mr1989m#2183.061#2183.433
620	древнее	древний	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2184.644#2185.087
621	писание	писание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2185.087#2185.53
622	такое-то	такой-то	PRON	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing??	_	_	_	@mr1989m-words#@mr1989m#2185.53#2185.973
623	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2185.973#2186.416
624	откровения	откровение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2186.416#2186.859
625	мудрецов	мудрец	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2186.859#2187.302
626	ээ	ээ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2187.302#2187.745
627	Гималаев	Гималаи	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2187.745#2188.189
628	каких-нибудь	какой-нибудь	PRON	_	Case=Gen|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2188.759#2189.082
629	супер	супер	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2189.082#2189.405
630	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2189.405#2189.728
631	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2189.728#2190.051
632	ааэ	ааэ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2190.051#2190.374
633	сумасшедших	сумасшедший	ADJ	_	Case=Acc|Degree=Pos|Gender=NeutNumber=Plur	_	_	_	@mr1989m-words#@mr1989m#2190.374#2190.697
634	которые	который	PRON	_	Case=Acc	_	_	_	@mr1989m-words#@mr1989m#2190.697#2191.02
635	ээ	ээ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2191.02#2191.343
636	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2191.343#2191.666
637	там	там	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2191.666#2191.989
638	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2191.989#2192.312
639	естество	естество	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2192.312#2192.635
640	с	с	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2192.635#2192.958
641	миром	мир	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2192.958#2193.281
642	полностью	полностью	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2193.281#2193.604
643	обрели	обрести	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2193.604#2193.931
644	#имитируетклавиатуру#	#имитируетклавиатуру#	X	_	_	_	_	_	@mr1989m-words#@mr1989m#2194.305#2194.62
645	так	так	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2194.62#2194.935
646	всё	всё	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2194.935#2195.25
647	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2195.25#2195.565
648	включил	включить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2195.565#2195.88
649	в	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2195.88#2196.195
650	наушники	наушник	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2196.195#2196.51
651	аудиокнигу	аудиокнига	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2196.51#2196.825
652	пошёл	пойти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2197.284#2197.593
653	там	там	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2197.593#2197.902
654	по	по	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2197.902#2198.211
655	улице	улица	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2198.211#2198.52
656	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2198.52#2198.829
657	идёшь	идёшь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2198.829#2199.138
658	слушаешь	слушать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2199.138#2199.447
659	просто	просто	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2199.447#2199.762
660	это	этот	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2200.201#2200.38
661	так	так	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2200.38#2200.559
662	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2200.559#2200.738
663	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2200.738#2200.917
664	этот	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2200.917#2201.096
665	в...	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2201.096#2201.275
666	это	этот	PRON	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2201.275#2201.454
667	круто	крутой	ADJ	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2201.454#2201.635
668	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2239.685#2239.911
669	в	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2239.911#2240.137
670	том	тот	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2240.137#2240.363
671	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2240.363#2240.589
672	почем...	почему	PROPN	_	_	_	_	_	@mr1989m-words#@mr1989m#2240.589#2240.815
673	ээ	ээ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2240.815#2241.041
674	почему	почему	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2241.041#2241.267
